neuron,soma_region,DG_MO_SEPTAL,DG_MO_TEMPORAL,DG_PO_SEPTAL,DG_PO_TEMPORAL,DG_SG_SEPTAL,DG_SG_TEMPORAL
201997_020.swc,700000005,0.0,0.0,2077.9129566580345,0.0,22.877829511537442,0.0
201997_021.swc,700000005,0.0,0.0,2193.008332905834,0.0,158.63472267715122,0.0
201997_022.swc,700000005,0.0,0.0,1999.570743822387,0.0,161.2807371617966,0.0
201997_023.swc,700000005,0.0,0.0,1597.481665071502,0.0,200.38195747942834,0.0
201997_024.swc,700000005,0.0,0.0,2420.832737097231,0.0,65.39775646504042,0.0
201997_025.swc,700000005,0.0,0.0,1814.450407207538,0.0,121.52224363184074,0.0
201997_026.swc,700000005,0.0,0.0,1303.8720687479085,0.0,112.26123492159797,0.0
201997_027.swc,700000005,0.0,0.0,2201.104874666167,0.0,252.98894410529556,0.0
201997_028.swc,700000005,0.0,0.0,2272.4386302475036,0.0,204.1089655096559,0.0
201997_029.swc,700000005,0.0,0.0,1120.8951172010877,0.0,233.45460751645598,0.0
201997_030.swc,700000005,0.0,0.0,1703.5731344608212,0.0,530.9706652079119,0.0
201997_031.swc,700000005,0.0,0.0,100.14829203893531,0.0,90.8314365560962,0.0
201997_032.swc,700000005,0.0,0.0,1749.885818985039,0.0,138.10828757486843,0.0
201997_033.swc,700000005,0.0,0.0,1150.5271867167958,0.0,223.12465085853157,0.0
201997_034.swc,700000005,0.0,0.0,1373.515232678163,0.0,65.45356820332266,0.0
201997_035.swc,700000005,0.0,0.0,1109.2030194419842,0.0,196.67839992100642,0.0
201997_036.swc,700000005,0.0,0.0,1578.29420863346,0.0,60.028767287859495,0.0
201997_037.swc,700000005,0.0,0.0,1207.3891802904568,0.0,62.8284406571622,0.0
201997_038.swc,700000005,0.0,0.0,1663.3816091830508,0.0,68.5875013824737,0.0
201997_039.swc,700000005,0.0,0.0,1713.9066002028558,0.0,189.40067087237637,0.0
201997_040.swc,700000005,0.0,0.0,222.75526928149102,0.0,93.47069423352146,0.0
201997_041.swc,700000005,0.0,0.0,179.3879915391553,0.0,114.78313552342074,0.0
201997_042.swc,700000005,0.0,0.0,0.0,0.0,570.9762996743134,0.0
201997_079.swc,700000005,0.0,0.0,1614.1241631385683,0.0,427.4338293696308,0.0
201997_080.swc,700000005,0.0,0.0,720.5009387883651,0.0,70.09455265989052,0.0
202053_002.swc,700000005,0.0,0.0,1242.9952553995652,0.0,509.8315225414319,0.0
202053_003.swc,700000005,0.0,0.0,1161.1032703913645,0.0,493.8309735911837,0.0
202053_004.swc,700000005,0.0,0.0,477.59480169863116,0.0,332.4267133977092,0.0
202053_005.swc,700000005,0.0,0.0,266.5393541583238,0.0,67.89298292228145,0.0
202053_006.swc,700000005,0.0,0.0,224.87504491783156,0.0,111.99807179864395,0.0
202053_007.swc,700000005,0.0,0.0,1029.9981700838234,0.0,481.23153151867206,0.0
202053_008.swc,700000005,0.0,0.0,1410.1475761555548,0.0,234.57623277716772,0.0
202053_009.swc,700000005,0.0,0.0,1745.2790082961496,0.0,477.9701187447037,0.0
202053_010.swc,700000005,0.0,0.0,913.726105300151,0.0,144.40352988849267,0.0
202053_011.swc,700000005,0.0,0.0,1147.684585588227,0.0,418.7296751586437,0.0
202053_012.swc,700000005,0.0,0.0,220.23880174486925,0.0,177.2741935620428,0.0
202053_013.swc,700000005,0.0,0.0,182.91960469280286,0.0,81.52862601109467,0.0
202053_014.swc,700000005,0.0,0.0,532.9938160923319,0.0,489.98218022914165,0.0
202053_015.swc,700000005,0.0,0.0,1403.272664121518,0.0,503.50940371106105,0.0
202053_017.swc,700000005,0.0,0.0,1371.0324273690835,0.0,798.7492681837832,0.0
202053_018.swc,700000001,47.46176131339324,0.0,359.23511945686477,0.0,775.6485325950295,0.0
202053_019.swc,700000005,0.0,0.0,1758.5849876747423,0.0,210.10391353901187,0.0
202053_020.swc,700000005,0.0,0.0,2071.3095146876153,0.0,336.1075691552686,0.0
202053_021.swc,700000005,0.0,0.0,1365.9008636649614,0.0,581.1539421054158,0.0
202053_022.swc,700000005,0.0,0.0,1130.159236694374,0.0,336.49036513575993,0.0
202053_023.swc,700000005,0.0,0.0,1371.3845053732252,0.0,234.078656966226,0.0
202053_024.swc,700000005,0.0,0.0,177.3790982444532,0.0,78.81972934302132,0.0
202053_025.swc,700000005,0.0,0.0,1816.8495860639316,0.0,537.4460158861704,0.0
202053_026.swc,700000005,0.0,0.0,970.2326573925036,0.0,272.706178821298,0.0
202053_027.swc,700000005,0.0,0.0,1559.3849964425153,0.0,279.57431802599183,0.0
202053_028.swc,700000005,0.0,0.0,2560.6338009952237,0.0,208.43525734108186,0.0
202053_029.swc,700000005,0.0,0.0,890.7171037736729,0.0,288.33205478280945,0.0
202053_030.swc,700000005,0.0,0.0,1388.7911977759961,0.0,233.7758993556308,0.0
202053_031.swc,700000005,0.0,0.0,1638.971095918657,0.0,714.7364999945505,0.0
202053_032.swc,700000005,0.0,0.0,1415.42952421795,0.0,347.04965350056403,0.0
202053_033.swc,700000005,0.0,0.0,1252.5126779669256,0.0,406.8646639627889,0.0
202053_034.swc,700000005,0.0,0.0,505.2650409905066,0.0,119.62954872176061,0.0
202053_056.swc,700000005,0.0,0.0,1313.8154313514624,0.0,389.2942647332482,0.0
202053_057.swc,700000005,0.0,0.0,1564.4559690584433,0.0,273.5087103155756,0.0
202053_058.swc,700000005,0.0,0.0,1095.3571462841835,0.0,246.23450462977937,0.0
202053_059.swc,700000005,0.0,0.0,470.19967312808564,0.0,84.98745941618255,0.0
202053_060.swc,700000005,0.0,0.0,1290.2764373079783,0.0,743.722762308493,0.0
202053_061.swc,700000005,0.0,0.0,1210.8358375726618,0.0,598.1075165738723,0.0
202053_062.swc,700000005,0.0,0.0,409.25380788392675,0.0,639.4530646457471,0.0
202053_063.swc,700000005,0.0,0.0,893.3841529343689,0.0,497.0437443016679,0.0
202053_064.swc,700000005,0.0,0.0,1123.7743220718417,0.0,92.33985756251074,0.0
202053_065.swc,700000005,0.0,0.0,2670.987767759309,0.0,359.7413984225046,0.0
202053_066.swc,700000005,0.0,0.0,713.4243767780235,0.0,158.4980593227066,0.0
202053_067.swc,700000005,0.0,0.0,2062.2556786740324,0.0,245.6718375834021,0.0
202053_068.swc,700000005,0.0,0.0,1665.6348291903023,0.0,322.89474959329783,0.0
202053_069.swc,700000005,0.0,0.0,1798.7234491331096,0.0,135.2463712950671,0.0
202053_070.swc,700000005,0.0,0.0,1379.4382442485048,0.0,169.00505983084525,0.0
202053_071.swc,700000005,0.0,0.0,1642.1212246962696,0.0,172.5182890210542,0.0
202053_072.swc,700000005,0.0,0.0,1445.2739187888878,0.0,186.4972792063035,0.0
202053_076.swc,700000005,0.0,0.0,1177.3278818898643,0.0,423.1156530363869,0.0
202053_077.swc,700000005,0.0,0.0,768.6992700494382,0.0,553.8814427702536,0.0
202053_078.swc,700000005,0.0,0.0,819.3044205665965,0.0,328.83153112687967,0.0
202053_081.swc,700000005,0.0,0.0,1676.7224808617052,0.0,202.78545529520446,0.0
202054_006.swc,700000005,1865.660659886151,0.0,1010.9080116889334,0.0,467.39265318937606,0.0
202054_007.swc,700000005,1952.0029291770018,0.0,374.10232929421636,0.0,191.89193648959693,0.0
202217_001.swc,700000005,2842.726028971607,0.0,2543.4580837262374,0.0,202.9720472070791,0.0
202217_002.swc,700000005,2431.9431167916746,0.0,2005.3160053628367,0.0,207.41214218160397,0.0
202217_003.swc,700000005,2069.8878436829878,0.0,1680.907224604124,0.0,231.98682372008545,0.0
202217_004.swc,700000005,1923.9065989807805,0.0,843.2428745219112,0.0,144.2677241671961,0.0
202217_005.swc,700000001,2765.1129946807705,0.0,2114.7865853352228,0.0,390.0147587405346,0.0
202217_006.swc,700000005,2495.810347129822,0.0,1753.9859732255989,0.0,210.85534099720454,0.0
202217_007.swc,700000005,2058.971132955683,0.0,1328.4171617558006,0.0,126.29002377805541,0.0
202217_008.swc,700000005,2429.2749167873976,0.0,1873.218775905771,0.0,628.9976468897498,0.0
202217_009.swc,700000005,2090.506039460213,0.0,1318.5800404718223,0.0,250.38605616614652,0.0
202217_010.swc,700000005,2635.7376409811322,0.0,1876.0801799427338,0.0,188.42416514621354,0.0
202217_030.swc,700000005,2890.7718726894277,0.0,2120.615492563255,0.0,350.1464088655764,0.0
202218_016.swc,700000005,0.0,0.0,1790.0887331290658,0.0,88.81072267273242,0.0
202218_017.swc,700000005,0.0,0.0,1174.032822590766,0.0,66.78972546800988,0.0
202218_018.swc,700000005,0.0,0.0,1766.8451569034876,0.0,194.31081775562444,0.0
202218_019.swc,700000005,0.0,0.0,3108.414689702568,0.0,183.26798964678218,0.0
202218_020.swc,700000005,0.0,0.0,1563.1764357865238,0.0,200.95674621256265,0.0
202218_021.swc,700000005,0.0,0.0,1443.0466816027467,0.0,93.65816122062871,0.0
202218_022.swc,700000005,0.0,0.0,1179.6607000300817,0.0,199.29590481190334,0.0
202218_023.swc,700000005,0.0,0.0,952.0429273586494,0.0,123.63780963478804,0.0
202218_024.swc,700000005,0.0,0.0,2432.286537240255,0.0,377.87978949769507,0.0
202218_025.swc,700000005,0.0,0.0,296.39671201321494,0.0,76.99733253995319,0.0
202218_026.swc,700000005,0.0,0.0,2276.212008110343,0.0,61.21447817553104,0.0
202218_027.swc,700000005,0.0,0.0,2176.2536239975125,0.0,194.21562827681882,0.0
202218_028.swc,700000001,194.24443231921245,0.0,1522.571695243285,0.0,224.12455154285385,0.0
202218_031.swc,700000001,8.2840119065214,0.0,1746.6120651739825,0.0,869.8670408053924,0.0
202219_021.swc,700000005,2673.4588550079193,0.0,1983.9373200653924,0.0,328.31646449912427,0.0
202219_022.swc,700000005,2742.447476617191,0.0,2474.5948502083834,0.0,153.66760426839983,0.0
202219_023.swc,700000005,1827.9069580776013,0.0,2050.1702830737813,0.0,186.30644886820517,0.0
202219_024.swc,700000005,2394.5120075039745,0.0,2050.848762470189,0.0,336.1345249667587,0.0
202219_025.swc,700000001,2636.171636473667,0.0,2922.7496989678316,0.0,165.6597799528547,0.0
202219_026.swc,700000005,2290.5232517644768,0.0,2368.880415593527,0.0,188.16393618983554,0.0
202219_027.swc,700000001,1965.823950200162,0.0,1777.2567375865674,0.0,154.4701741206213,0.0
202219_033.swc,700000005,2120.312429818118,0.0,2428.6159317593974,0.0,542.7519012780499,0.0
202219_034.swc,700000005,1851.62810152097,0.0,3032.3858235900793,0.0,464.3116304052536,0.0
202219_035.swc,700000005,2027.8969045952815,0.0,1677.7802676607228,0.0,642.9669530626782,0.0
202219_036.swc,700000005,961.7497480256081,0.0,1649.8789131743115,0.0,417.470747352737,0.0
202219_037.swc,700000005,2144.689808780541,0.0,2273.9539248236842,0.0,431.7624446101241,0.0
202219_039.swc,700000005,2012.6661434288835,0.0,1825.371613532203,0.0,556.0572130544716,0.0
202219_040.swc,700000005,2049.5291060419104,0.0,2136.511547018974,0.0,274.2985226878016,0.0
202219_042.swc,700000005,2578.070350425798,0.0,1848.8467090275344,0.0,207.78916743439106,0.0
202220_030.swc,700000001,1895.1654534742863,0.0,1621.7912123627584,0.0,289.7979823272931,0.0
202220_031.swc,700000001,1579.8368740850105,0.0,2291.4273566404113,0.0,114.29880313540757,0.0
202220_032.swc,700000005,1733.0167514718098,0.0,1339.3443048680006,0.0,101.13380537845416,0.0
202220_033.swc,700000001,369.0740172422843,0.0,996.7879010064064,0.0,1085.6588742978304,0.0
202220_034.swc,700000001,418.3005167977262,0.0,1458.2437061708413,0.0,320.2800064892871,0.0
202220_035.swc,700000001,1236.5226088887996,0.0,1870.455454009788,0.0,325.32451911297517,0.0
202220_036.swc,700000001,138.8494794769413,0.0,1695.839240222753,0.0,318.313176554175,0.0
202220_037.swc,700000005,2332.203010577902,0.0,2101.6433277444057,0.0,264.6741290922151,0.0
202220_038.swc,700000005,2398.576488827866,0.0,1963.910516181187,0.0,200.76519125719446,0.0
202220_039.swc,700000005,1837.642783803331,0.0,1701.618867028154,0.0,314.136727338544,0.0
202220_040.swc,700000005,2650.084999414755,0.0,1399.504809425334,0.0,315.98223325742555,0.0
202220_041.swc,700000005,1973.5506687659185,0.0,962.7806157621989,0.0,285.07429110360226,0.0
202220_042.swc,700000005,1723.9154897328547,0.0,1136.151432514045,0.0,230.14799747604363,0.0
202220_043.swc,700000005,2401.878837734644,0.0,920.6599077560846,0.0,151.96080192310558,0.0
202220_044.swc,700000005,1627.7370757710214,0.0,540.2372650528142,0.0,120.8667977266915,0.0
202220_045.swc,700000005,1849.0213171292166,0.0,1272.2850449583568,0.0,267.56828360617277,0.0
202220_046.swc,700000005,2675.704941602259,0.0,1216.9860252905207,0.0,301.5351790848161,0.0
202220_047.swc,700000005,2074.584437003226,0.0,1583.8490865608971,0.0,378.9192418709903,0.0
202220_049.swc,700000005,2258.4171051500985,0.0,1734.3718506008224,0.0,343.2545965060794,0.0
202220_050.swc,700000005,2063.629869226194,0.0,1231.585446370046,0.0,352.07739322899204,0.0
202220_051.swc,700000005,1989.5796050298036,0.0,1122.7998415380964,0.0,230.67891224754686,0.0
202220_052.swc,700000005,2321.05091782859,0.0,1631.721959066122,0.0,495.81541662082293,0.0
202220_053.swc,700000005,2424.0683230278514,0.0,1476.8940202297074,0.0,365.3798900334515,0.0
202220_054.swc,700000005,2055.445087221279,0.0,1244.4374293803598,0.0,284.6760017079784,0.0
202220_055.swc,700000005,3003.688518542517,0.0,1675.3338273447798,0.0,350.7544800318531,0.0
202220_078.swc,700000005,2485.3293792229706,0.0,1383.2216739927646,0.0,186.8491509013553,0.0
202220_079.swc,700000005,1919.3153687773997,0.0,1307.2128125169147,0.0,297.52000829455864,0.0
202220_080.swc,700000001,1564.3176666831778,0.0,1798.9977066144966,0.0,952.8942046697977,0.0
202220_081.swc,700000005,1167.061936220324,0.0,2048.26910387817,0.0,1259.2549765887536,0.0
202220_082.swc,700000005,1620.7099540660045,0.0,1212.6575395999685,0.0,182.58661109080373,0.0
202220_083.swc,700000001,1397.6934152316267,0.0,1161.2260508883742,0.0,178.15705484501626,0.0
202220_084.swc,700000005,1492.2974625109105,0.0,1507.1577956329772,0.0,1061.5341109274004,0.0
202220_085.swc,700000001,575.8445313655766,0.0,1998.3287544325183,0.0,188.65075825400325,0.0
202221_045.swc,700000001,9.282344313216669,0.0,2291.708794694122,0.0,183.33902848931191,0.0
202221_046.swc,700000005,7.688722251430182,0.0,718.1334883191649,0.0,124.1590643040591,0.0
202221_047.swc,700000005,0.0,0.0,1632.303816849588,0.0,76.65538700735964,0.0
202221_048.swc,700000005,0.0,0.0,1635.9136893019088,0.0,235.40600298444792,0.0
202221_049.swc,700000005,0.0,0.0,1307.0279194596208,0.0,77.61665028958555,0.0
202221_050.swc,700000005,0.0,0.0,1881.4437210239976,0.0,108.56076282399334,0.0
202221_051.swc,700000005,0.0,0.0,2965.5905635938366,0.0,124.71216942942159,0.0
202221_052.swc,700000005,0.0,0.0,1525.020801608547,0.0,53.95663058583279,0.0
202221_053.swc,700000005,0.0,0.0,1493.086851607679,0.0,214.4834233650005,0.0
202221_054.swc,700000005,0.0,0.0,2022.032001670773,0.0,92.85370507549464,0.0
202221_055.swc,700000005,0.0,0.0,1334.8421497334284,0.0,140.2326438659502,0.0
202221_056.swc,700000005,0.0,0.0,2004.2283441876955,0.0,188.66033262166997,0.0
202221_057.swc,700000005,0.0,0.0,1665.4271020403296,0.0,181.48990988761696,0.0
202221_058.swc,700000005,0.0,0.0,1722.6580804358641,0.0,281.92203833612814,0.0
202221_059.swc,700000005,0.0,0.0,1854.6281985676194,0.0,404.9148825505882,0.0
202221_060.swc,700000005,0.0,0.0,1522.5038168176864,0.0,157.67247825926358,0.0
202221_061.swc,700000001,12.798697400576332,0.0,1645.8244047815858,0.0,194.32794383606458,0.0
202221_062.swc,700000005,0.0,0.0,1815.09972780078,0.0,260.3296588558954,0.0
202221_063.swc,700000005,0.0,0.0,1925.361492505815,0.0,133.6020986423332,0.0
202221_064.swc,700000005,0.0,0.0,2534.5460009595845,0.0,253.55940626664002,0.0
202221_065.swc,700000001,5.1938206289781235,0.0,1883.4932854374886,0.0,132.82307501654387,0.0
202221_066.swc,700000005,0.0,0.0,1193.9529452948618,0.0,340.94849330533594,0.0
202221_067.swc,700000001,11.944390932976582,0.0,1518.0862146345119,0.0,130.2644261504936,0.0
202221_068.swc,700000005,0.0,0.0,1113.0828291600517,0.0,266.0989459514025,0.0
202221_069.swc,700000005,0.0,0.0,951.2610758604441,0.0,138.4469500589895,0.0
202221_070.swc,700000005,0.0,0.0,1196.395113072129,0.0,168.68038469193536,0.0
202221_071.swc,700000005,0.0,0.0,263.6311096329743,0.0,45.455124796260215,0.0
202222_020.swc,700000005,0.0,0.0,1757.4651719941648,0.0,272.39417022274796,0.0
202222_021.swc,700000005,0.0,0.0,1198.1898165150383,0.0,136.23293877265613,0.0
202222_022.swc,700000005,0.0,0.0,1532.356737298982,0.0,213.1567195348787,0.0
202222_023.swc,700000005,0.0,0.0,1602.1152883982884,0.0,218.1641795696377,0.0
202222_024.swc,700000005,0.0,0.0,1396.3671980758115,0.0,261.9342958039393,0.0
202222_025.swc,700000005,0.0,0.0,1677.0506526786553,0.0,245.3983231800877,0.0
202222_026.swc,700000005,0.0,0.0,1409.531170847899,0.0,153.99876345122928,0.0
202222_027.swc,700000005,0.0,0.0,1915.914135183918,0.0,356.4516492066129,0.0
202222_033.swc,700000005,0.0,0.0,1840.2341024536317,0.0,357.8808784807845,0.0
202222_034.swc,700000005,0.0,0.0,1599.9014271188566,0.0,135.59983162194482,0.0
202223_022.swc,700000005,0.0,0.0,1722.9409827934223,0.0,180.3594303372402,0.0
202223_023.swc,700000005,0.0,0.0,1058.106696113408,0.0,137.41751183361015,0.0
202223_024.swc,700000001,59.02329241663207,0.0,989.2617578538162,0.0,146.7906319762221,0.0
202223_025.swc,700000005,0.0,0.0,1286.0560778357612,0.0,503.8130111448678,0.0
202223_026.swc,700000005,0.0,0.0,1291.8687883061693,0.0,289.7506610623085,0.0
202223_027.swc,700000005,0.0,0.0,1016.7164981769355,0.0,130.6206963761989,0.0
202223_028.swc,700000001,50.059534905714244,0.0,1158.6988058134734,0.0,639.1753142261348,0.0
202223_029.swc,700000005,0.0,0.0,1919.9153203123024,0.0,229.44112123628943,0.0
202223_030.swc,700000005,0.0,0.0,1438.9608354657512,0.0,211.47597022206475,0.0
202223_031.swc,700000005,0.0,0.0,1359.8739222319105,0.0,176.53479886893422,0.0
202223_032.swc,700000005,0.0,0.0,2040.3814030246167,0.0,350.56731045095495,0.0
202223_033.swc,700000005,0.0,0.0,1470.009373777384,0.0,366.1824657879067,0.0
202223_034.swc,700000005,0.0,0.0,1485.1852716372898,0.0,325.9294252906166,0.0
202223_035.swc,700000005,0.0,0.0,1648.5183384896625,0.0,119.60494259259566,0.0
202223_036.swc,700000005,0.0,0.0,2240.0875802303785,0.0,194.19526648698127,0.0
202223_037.swc,700000001,0.0,0.0,2276.8177735060667,0.0,217.29894557470493,0.0
202223_038.swc,700000005,0.0,0.0,1480.0925013221015,0.0,163.26727137477,0.0
202223_039.swc,700000001,22.82343826057772,0.0,1394.1529051398857,0.0,135.39198606174693,0.0
202223_040.swc,700000005,0.0,0.0,2198.9697651330202,0.0,220.5469452500865,0.0
202223_041.swc,700000005,0.0,0.0,3424.5824914272475,0.0,61.672817175112414,0.0
202223_042.swc,700000005,0.0,0.0,1613.0727073455153,0.0,84.11951061660382,0.0
202223_043.swc,700000005,0.0,0.0,1775.2149831250574,0.0,54.88349705856965,0.0
202223_044.swc,700000005,0.0,0.0,1767.4990791858336,0.0,59.53050527124256,0.0
202223_045.swc,700000001,18.204279358374027,0.0,2993.6512328157446,0.0,141.3392690289451,0.0
202223_046.swc,700000005,0.0,0.0,2141.135040303766,0.0,128.65408314770883,0.0
202223_047.swc,700000005,0.0,0.0,2010.8839001373879,0.0,103.21926589396938,0.0
202223_048.swc,700000005,0.0,0.0,1516.7064388426086,0.0,127.96997491298202,0.0
202224_015.swc,700000006,0.0,1440.3015701819795,0.0,1978.7989829164658,0.0,597.6317264108725
202224_016.swc,700000006,0.0,1613.1659950359701,0.0,1571.013866265525,0.0,304.0380553883363
202224_017.swc,700000006,0.0,2299.4305244453867,0.0,1543.6116208517087,0.0,212.87590092052443
202224_018.swc,700000006,0.0,1868.6530216462338,0.0,1952.5423068322643,0.0,373.37179684568366
202224_019.swc,700000006,0.0,1300.6989463049451,0.0,1048.7956818209063,0.0,610.6685973404767
202224_020.swc,700000006,0.0,2298.789246537953,0.0,2463.294239152658,0.0,219.45956626127995
202224_021.swc,700000006,0.0,1593.7452656159187,0.0,2096.0261142745376,0.0,665.028219910353
202224_022.swc,700000006,0.0,1833.5865727612145,0.0,2588.68442526908,0.0,463.51477587647184
202224_023.swc,700000006,0.0,2053.3009404511563,0.0,1258.2609197014997,0.0,530.1342990239699
202224_024.swc,700000006,0.0,1873.969588281284,0.0,1826.533999062081,0.0,420.32199646463044
202224_025.swc,700000006,0.0,1904.9069177191063,0.0,2153.0574922125825,0.0,414.50055037848523
202224_026.swc,700000006,0.0,2267.812108629224,40.90301719637383,1404.074801123062,0.0,409.57751880206985
202224_027.swc,700000006,0.0,1675.9883700284754,450.77626278654935,1234.5852376737457,0.0,467.5190319355895
202224_028.swc,700000006,126.87753423358666,1770.2590550909372,269.2893016155227,1790.845684236202,0.0,342.785032924415
202224_029.swc,700000006,0.0,1979.5360707764244,668.5077532872266,1377.0404601150865,22.336164470528633,424.5675218390574
202224_031.swc,700000002,0.0,2084.2417137716766,196.54574880160555,3560.038582600033,0.0,492.06092967677495
202224_032.swc,700000006,0.0,2104.243421201577,0.0,565.3089530707001,0.0,171.73842405655117
202224_033.swc,700000006,0.0,2671.8884089710864,54.433254348285885,975.0520286621377,3.56589024170495,532.5876017804675
202224_058.swc,700000006,0.0,2733.7227310678495,0.0,740.1327275193028,0.0,394.16944419561287
202225_001.swc,700000002,0.0,2406.3102681677537,0.0,1740.1509311983516,0.0,333.9795727076887
202225_010.swc,700000005,2527.1963427402625,0.0,1685.7501158470927,0.0,373.0145019229521,0.0
202225_011.swc,700000005,716.7076393904074,1157.5410873961675,991.6124361524373,188.08411736599163,123.28755548187517,0.0
202225_012.swc,700000005,2517.2334160642167,0.0,1368.8798521272674,294.49454747663066,138.5499644213042,0.0
202225_027.swc,700000002,0.0,1778.2691991401273,0.0,2424.7222596720235,0.0,272.64038812326686
202225_028.swc,700000006,0.0,1573.50706024233,39.80940027014767,2156.345047149326,0.0,172.67735333196254
202225_029.swc,700000006,0.0,2206.5494611713184,0.0,1438.7219055657213,0.0,247.6282958435935
202225_030.swc,700000005,2107.9692941171525,0.0,2128.5349013685363,0.0,291.1226703600868,0.0
202225_031.swc,700000005,2618.281433683891,0.0,1789.8901313649599,0.0,130.4738380272715,0.0
202225_032.swc,700000005,2620.8597292976237,0.0,1749.8072801795488,0.0,699.201003328342,0.0
202225_033.swc,700000005,2999.096853712892,0.0,2139.8188697965325,106.42662980105108,283.1792394464234,0.0
202225_034.swc,700000005,2424.9335106449953,4.652787256040705,1818.1000581333265,145.33189162809953,268.98583256269836,0.0
202225_035.swc,700000005,1577.4862947419101,176.16117199232562,1491.3484829277897,91.19682834215247,220.63467946857418,0.0
202225_036.swc,700000005,1332.4708097653127,736.5992128835787,936.6676152198559,578.8963746214721,430.0063683962587,89.365501093485
202225_037.swc,700000005,2271.6020680806255,91.75336435074725,1070.3840682195482,0.0,137.2772496210195,0.0
202225_038.swc,700000005,2424.9335106449953,4.652787256040705,2062.989756314409,145.33189162809953,268.98583256269836,0.0
202225_040.swc,700000006,0.0,2417.1634555801857,91.92052222659927,2109.3522217105574,0.0,333.6618336769756
202225_041.swc,700000006,0.0,2131.7816161992723,616.2512655236161,1411.9415733761612,0.0,186.59169054685253
202225_042.swc,700000002,0.0,1451.2877108465436,235.36226103756618,1661.9845770278273,0.0,97.72293144055851
202225_043.swc,700000002,0.0,1649.0724099565693,190.22327316980505,2486.1957877541777,0.0,97.82542680308258
202225_049.swc,700000006,0.0,2529.0858815511397,0.0,1530.577944354355,0.0,541.4216567234477
202228_009.swc,700000005,1717.7958141103793,0.0,2426.0258741373846,0.0,884.2434138576238,0.0
202228_010.swc,700000005,2021.876512793293,0.0,1211.7704349842147,0.0,461.74840956873135,0.0
202228_011.swc,700000005,1349.1305144445728,0.0,1741.8667813221878,0.0,1444.167702921121,0.0
202228_012.swc,700000005,2307.566193901094,0.0,840.9260234496761,0.0,787.9269974898078,0.0
202228_013.swc,700000005,1807.5046570199697,0.0,2165.927331158261,0.0,832.3507064715362,0.0
202228_014.swc,700000005,2172.8382792660877,0.0,1536.7295222101823,0.0,1425.1270589294115,0.0
202228_015.swc,700000005,1369.5101173497171,0.0,1149.0786800984156,0.0,478.6926191933128,0.0
202228_016.swc,700000005,2732.973367216253,0.0,404.78557773193046,0.0,521.1179174451942,0.0
202228_017.swc,700000005,1831.3467578376765,0.0,1595.0721353231488,0.0,784.449780623111,0.0
202228_018.swc,700000005,2259.714519854298,0.0,1899.2460202687707,0.0,504.27327841541216,0.0
202228_019.swc,700000005,1781.7506111400876,0.0,1012.5256382597987,0.0,458.31265635193097,0.0
202228_020.swc,700000005,2074.6953851274975,0.0,1932.441654143139,0.0,438.587289228556,0.0
202228_021.swc,700000005,1774.729988384671,0.0,1852.0284870293774,0.0,377.0227079913113,0.0
202228_022.swc,700000005,2400.4158484244563,0.0,1890.7807380814475,0.0,319.2003322176621,0.0
202228_023.swc,700000005,2379.8760742264094,0.0,1447.3285420483128,0.0,704.7216933428131,0.0
202228_055.swc,700000005,1818.7186718559478,0.0,2394.1863811545695,0.0,657.8434799126804,0.0
202229_007.swc,700000005,1677.1830444561754,0.0,1210.054872026244,0.0,898.5724534811316,0.0
202229_008.swc,700000005,2505.3592154395587,0.0,2129.053553452565,0.0,275.9020987922502,0.0
202229_009.swc,700000005,2569.5808719835336,0.0,1137.985558155035,0.0,332.462894053918,0.0
202229_010.swc,700000005,2748.5992770154944,0.0,559.0812974799824,0.0,204.90014450559994,0.0
202229_011.swc,700000005,2522.253857266548,0.0,1043.580576567956,0.0,424.61374544901645,0.0
202229_012.swc,700000005,992.8683801167025,0.0,313.0450266326045,0.0,238.61311833156478,0.0
202229_013.swc,700000005,2062.395440226401,0.0,1837.755307918638,0.0,330.52904631983415,0.0
202229_014.swc,700000005,2095.503572743097,0.0,1115.1178663915966,0.0,142.19464972596353,0.0
202229_015.swc,700000005,29172.300783637915,0.0,1001.4312771923258,0.0,1040.4301587102555,0.0
202229_016.swc,700000005,2457.277361242451,0.0,1621.4706009135746,0.0,611.8245685290902,0.0
202229_017.swc,700000005,1630.4792028182571,0.0,1379.6219610234853,0.0,225.40195612188813,0.0
202229_018.swc,700000001,2639.8073966723305,0.0,1582.9797502751082,0.0,253.48972403624046,0.0
202229_019.swc,700000005,1945.2270821109512,0.0,1490.3068124480344,0.0,280.07532569648816,0.0
202229_026.swc,700000005,2351.3299123602624,0.0,2210.784260327459,0.0,365.2671229407924,0.0
202229_027.swc,700000005,2811.3227203886986,0.0,1593.405821103334,0.0,355.79720708386304,0.0
202229_028.swc,700000005,1685.5302450438312,0.0,1095.967973668638,0.0,350.33259168988343,0.0
202229_029.swc,700000005,2372.711464682566,0.0,813.4879647199372,0.0,312.17589763511324,0.0
202229_030.swc,700000005,2180.8883370628673,0.0,1167.4639709392673,0.0,480.9164456708924,0.0
202229_031.swc,700000005,2052.7939928681417,0.0,1016.3524782801683,0.0,422.26661664280954,0.0
202229_032.swc,700000005,1408.495511473152,0.0,867.1683797477923,0.0,596.4005442606906,0.0
202229_033.swc,700000005,1263.5665033927794,0.0,778.2058704105544,0.0,353.65841059719196,0.0
